analysis,governance_profile,estimate,replicate
persistence_corrected,Neither actor dominant,0.262198375617649,45
persistence_corrected,Militia dominant,0.256504173502589,45
persistence_corrected,Park dominant,-0.287491166697037,45
annual_presence,Neither actor dominant,-2.05801710767938,45
annual_presence,Militia dominant,-1.69506876482798,45
annual_presence,Park dominant,-1.3965478304399,45
first_crossing_full,Neither actor dominant,-0.0365120831166437,46
first_crossing_full,Militia dominant,0.505858487370406,46
first_crossing_full,Park dominant,-0.134654482658465,46
first_crossing_restricted,Neither actor dominant,-0.107030370108785,46
first_crossing_restricted,Militia dominant,0.428576216919643,46
first_crossing_restricted,Park dominant,0.0278233600399992,46
persistence_corrected,Neither actor dominant,-0.0970944850096839,46
persistence_corrected,Militia dominant,0.392538367292349,46
persistence_corrected,Park dominant,0.0787285143649702,46
annual_presence,Neither actor dominant,-1.9834139800552,46
annual_presence,Militia dominant,-1.63046089802713,46
annual_presence,Park dominant,-1.35343191039657,46
first_crossing_full,Neither actor dominant,0.517559182799017,47
first_crossing_full,Militia dominant,0.343165087228784,47
first_crossing_full,Park dominant,-0.430652245770094,47
first_crossing_restricted,Neither actor dominant,0.452285662820994,47
first_crossing_restricted,Militia dominant,0.271377705102492,47
first_crossing_restricted,Park dominant,-0.290043208527042,47
persistence_corrected,Neither actor dominant,0.475029035222365,47
persistence_corrected,Militia dominant,0.239721274051726,47
persistence_corrected,Park dominant,-0.372905276971194,47
annual_presence,Neither actor dominant,0.0537598312877211,47
annual_presence,Militia dominant,0.158411485275805,47
annual_presence,Park dominant,0.0885650860326736,47
first_crossing_full,Neither actor dominant,0.167824801097176,48
first_crossing_full,Militia dominant,-0.188030579365097,48
first_crossing_full,Park dominant,-0.643314148346666,48
first_crossing_restricted,Neither actor dominant,0.0719914092282789,48
first_crossing_restricted,Militia dominant,-0.293315754696574,48
first_crossing_restricted,Park dominant,-0.395699479156002,48
persistence_corrected,Neither actor dominant,0.0286794701891504,48
persistence_corrected,Militia dominant,-0.264022399243053,48
persistence_corrected,Park dominant,-0.488541523372622,48
annual_presence,Neither actor dominant,-2.39556373773788,48
annual_presence,Militia dominant,-2.13106037253008,48
annual_presence,Park dominant,-1.89031658490542,48
first_crossing_full,Neither actor dominant,0.38257948090175,49
first_crossing_full,Militia dominant,0.308727637846176,49
first_crossing_full,Park dominant,-0.278535811768025,49
first_crossing_restricted,Neither actor dominant,0.304456890633904,49
first_crossing_restricted,Militia dominant,0.226032674040225,49
first_crossing_restricted,Park dominant,-0.15928272772421,49
persistence_corrected,Neither actor dominant,0.405249497918949,49
persistence_corrected,Militia dominant,0.185502448564307,49
persistence_corrected,Park dominant,-0.131610454382885,49
annual_presence,Neither actor dominant,-1.9813848017872,49
annual_presence,Militia dominant,-1.73975383762265,49
annual_presence,Park dominant,-1.44325142814267,49
first_crossing_full,Neither actor dominant,0.0753193996000754,50
first_crossing_full,Militia dominant,-0.209547274087013,50
first_crossing_full,Park dominant,-0.579682026618715,50
first_crossing_restricted,Neither actor dominant,0.0219381102011989,50
first_crossing_restricted,Militia dominant,-0.266620491477078,50
first_crossing_restricted,Park dominant,-0.478477491496338,50
persistence_corrected,Neither actor dominant,0.0517930764250846,50
persistence_corrected,Militia dominant,-0.351730882244757,50
persistence_corrected,Park dominant,-0.352139350728182,50
annual_presence,Neither actor dominant,-0.499977202407286,50
annual_presence,Militia dominant,-0.471178603901892,50
annual_presence,Park dominant,-0.471662559860503,50
first_crossing_full,Neither actor dominant,0.320653880914392,51
first_crossing_full,Militia dominant,-0.0473245487928993,51
first_crossing_full,Park dominant,-0.634669948834169,51
first_crossing_restricted,Neither actor dominant,0.264826446420099,51
first_crossing_restricted,Militia dominant,-0.105664087302152,51
first_crossing_restricted,Park dominant,-0.548379225727046,51
persistence_corrected,Neither actor dominant,0.287270243073951,51
persistence_corrected,Militia dominant,-0.130339279177462,51
persistence_corrected,Park dominant,-0.5269895963108,51
annual_presence,Neither actor dominant,-0.258150099362144,51
annual_presence,Militia dominant,-0.206899841994977,51
annual_presence,Park dominant,-0.202966451302941,51
first_crossing_full,Neither actor dominant,0.159511106890518,52
first_crossing_full,Militia dominant,0.155962405600189,52
first_crossing_full,Park dominant,-0.340829469222119,52
first_crossing_restricted,Neither actor dominant,0.108337011162655,52
first_crossing_restricted,Militia dominant,0.10044869655619,52
first_crossing_restricted,Park dominant,-0.274408314075105,52
persistence_corrected,Neither actor dominant,0.139073446446871,52
persistence_corrected,Militia dominant,0.155488363513751,52
persistence_corrected,Park dominant,-0.394604316217229,52
annual_presence,Neither actor dominant,-1.71886856006274,52
annual_presence,Militia dominant,-1.4816257602529,52
annual_presence,Park dominant,-1.2478307772836,52
first_crossing_full,Neither actor dominant,0.53041198111976,53
first_crossing_full,Militia dominant,-0.0474015593387127,53
first_crossing_full,Park dominant,-0.459803316265157,53
first_crossing_restricted,Neither actor dominant,0.483442271430897,53
first_crossing_restricted,Militia dominant,-0.0980812900954243,53
first_crossing_restricted,Park dominant,-0.398220220477315,53
persistence_corrected,Neither actor dominant,0.509432189191315,53
persistence_corrected,Militia dominant,-0.127410511930174,53
persistence_corrected,Park dominant,-0.407919424699652,53
annual_presence,Neither actor dominant,-0.63451328483153,53
annual_presence,Militia dominant,-0.449141896827728,53
annual_presence,Park dominant,-0.241126595823169,53
first_crossing_full,Neither actor dominant,0.124919597375493,54
first_crossing_full,Militia dominant,0.417857493337325,54
first_crossing_full,Park dominant,-0.343217306361568,54
first_crossing_restricted,Neither actor dominant,0.0350523537517758,54
first_crossing_restricted,Militia dominant,0.320029909531696,54
first_crossing_restricted,Park dominant,-0.121913423919703,54
persistence_corrected,Neither actor dominant,0.0733125004727228,54
persistence_corrected,Militia dominant,0.281526413152724,54
persistence_corrected,Park dominant,-0.107581002039466,54
annual_presence,Neither actor dominant,-1.84543624010905,54
annual_presence,Militia dominant,-1.55031074013342,54
annual_presence,Park dominant,-1.38577304168244,54
first_crossing_full,Neither actor dominant,0.324136111859123,55
first_crossing_full,Militia dominant,-0.536116868152532,55
first_crossing_full,Park dominant,-0.767512994385105,55
first_crossing_restricted,Neither actor dominant,0.268442665809049,55
first_crossing_restricted,Militia dominant,-0.597177606393691,55
first_crossing_restricted,Park dominant,-0.7294166235883,55
persistence_corrected,Neither actor dominant,0.23305125626502,55
persistence_corrected,Militia dominant,-0.60502080460015,55
persistence_corrected,Park dominant,-0.616227802072066,55
annual_presence,Neither actor dominant,-2.2225654496116,55
annual_presence,Militia dominant,-2.08642688441778,55
annual_presence,Park dominant,-1.9670962815576,55
first_crossing_full,Neither actor dominant,0.223589043059842,56
first_crossing_full,Militia dominant,0.0154777151071908,56
first_crossing_full,Park dominant,-0.663574666295391,56
first_crossing_restricted,Neither actor dominant,0.196629631084121,56
first_crossing_restricted,Militia dominant,-0.0143627247805871,56
first_crossing_restricted,Park dominant,-0.734422624538796,56
persistence_corrected,Neither actor dominant,0.232671732052961,56
persistence_corrected,Militia dominant,-0.0374495879970659,56
persistence_corrected,Park dominant,-0.684638000886874,56
annual_presence,Neither actor dominant,-0.661142777910279,56
annual_presence,Militia dominant,-0.475039908136284,56
annual_presence,Park dominant,-0.324509331399608,56
first_crossing_full,Neither actor dominant,0.153580057612605,57
first_crossing_full,Militia dominant,0.0351092652667733,57
first_crossing_full,Park dominant,-0.657409199291981,57
first_crossing_restricted,Neither actor dominant,0.0500651773620329,57
first_crossing_restricted,Militia dominant,-0.07579105117289,57
first_crossing_restricted,Park dominant,-0.428560213394182,57
persistence_corrected,Neither actor dominant,0.113462537887328,57
persistence_corrected,Militia dominant,-0.0921289527905532,57
persistence_corrected,Park dominant,-0.446730145099036,57
annual_presence,Neither actor dominant,-2.22156908100856,57
annual_presence,Militia dominant,-2.05547588496674,57
annual_presence,Park dominant,-1.95497374650244,57
first_crossing_full,Neither actor dominant,0.361085773955429,58
first_crossing_full,Militia dominant,0.230402405972409,58
first_crossing_full,Park dominant,-0.433695878882275,58
first_crossing_restricted,Neither actor dominant,0.305083092206597,58
first_crossing_restricted,Militia dominant,0.169481671385941,58
first_crossing_restricted,Park dominant,-0.422573103534193,58
persistence_corrected,Neither actor dominant,0.325484212981988,58
persistence_corrected,Militia dominant,0.169398823056635,58
persistence_corrected,Park dominant,-0.438364953354407,58
annual_presence,Neither actor dominant,-1.90244474267506,58
annual_presence,Militia dominant,-1.65607740207724,58
annual_presence,Park dominant,-1.43048149346115,58
first_crossing_full,Neither actor dominant,-0.0474459330480743,59
first_crossing_full,Militia dominant,-0.176501546556606,59
first_crossing_full,Park dominant,-0.646420715860611,59
first_crossing_restricted,Neither actor dominant,-0.11640191106857,59
first_crossing_restricted,Militia dominant,-0.250315471940217,59
first_crossing_restricted,Park dominant,-0.501169549783399,59
persistence_corrected,Neither actor dominant,-0.0679955471712897,59
persistence_corrected,Militia dominant,-0.253315647947909,59
persistence_corrected,Park dominant,-0.554045024341436,59
annual_presence,Neither actor dominant,-1.93924489041792,59
annual_presence,Militia dominant,-1.74876486116071,59
annual_presence,Park dominant,-1.61475347510042,59
first_crossing_full,Neither actor dominant,0.231289257829084,60
first_crossing_full,Militia dominant,0.481369086958413,60
first_crossing_full,Park dominant,0.0437558256226319,60
first_crossing_restricted,Neither actor dominant,0.167195689653912,60
first_crossing_restricted,Militia dominant,0.413975787704659,60
first_crossing_restricted,Park dominant,0.130586012767678,60
persistence_corrected,Neither actor dominant,0.19542419066475,60
persistence_corrected,Militia dominant,0.370403542490777,60
persistence_corrected,Park dominant,0.21853795218619,60
annual_presence,Neither actor dominant,-2.07279927369617,60
annual_presence,Militia dominant,-1.81610691378594,60
annual_presence,Park dominant,-1.52420535275116,60
first_crossing_full,Neither actor dominant,0.384312553586736,61
first_crossing_full,Militia dominant,0.628583831721682,61
first_crossing_full,Park dominant,-0.0460200636439712,61
first_crossing_restricted,Neither actor dominant,0.3410042195508,61
first_crossing_restricted,Militia dominant,0.583262357716961,61
first_crossing_restricted,Park dominant,0.0405584086267762,61
persistence_corrected,Neither actor dominant,0.350061739471238,61
persistence_corrected,Militia dominant,0.569910802144799,61
persistence_corrected,Park dominant,0.0981842088742164,61
annual_presence,Neither actor dominant,-0.247351792125129,61
annual_presence,Militia dominant,0.0045820091182768,61
annual_presence,Park dominant,0.210225102523881,61
first_crossing_full,Neither actor dominant,0.257895741267564,62
first_crossing_full,Militia dominant,0.00404261960419852,62
first_crossing_full,Park dominant,-0.215105415185998,62
first_crossing_restricted,Neither actor dominant,0.226684900289667,62
first_crossing_restricted,Militia dominant,-0.0293050198652361,62
first_crossing_restricted,Park dominant,-0.265980247110106,62
persistence_corrected,Neither actor dominant,0.239760600364238,62
persistence_corrected,Militia dominant,-0.0333396237965681,62
persistence_corrected,Park dominant,-0.24131283900182,62
annual_presence,Neither actor dominant,-2.02515025300433,62
annual_presence,Militia dominant,-1.82507245575432,62
annual_presence,Park dominant,-1.61581306805852,62
first_crossing_full,Neither actor dominant,1.28504157267794,63
