cell,SESU_ID,signed_distance_km,side,event_year,x_m,y_m,in_10km,old_event_year,old_side,old_distance,old_in_10km,matches
52907,1,40.67247265625,outside,2019,412250,9078750,FALSE,2019,outside,40.67247265625,FALSE,TRUE
52909,1,39.73977734375,outside,2019,413250,9078750,FALSE,2019,outside,39.73977734375,FALSE,TRUE
52911,1,38.8104375,outside,2022,414250,9078750,FALSE,2022,outside,38.8104375,FALSE,TRUE
52912,1,38.34709765625,outside,2017,414750,9078750,FALSE,2017,outside,38.34709765625,FALSE,TRUE
52913,1,37.8846953125,outside,2018,415250,9078750,FALSE,2018,outside,37.8846953125,FALSE,TRUE
52922,1,33.7712890625,outside,2006,419750,9078750,FALSE,2006,outside,33.7712890625,FALSE,TRUE
52924,1,32.8709609375,outside,2002,420750,9078750,FALSE,2002,outside,32.8709609375,FALSE,TRUE
52929,1,30.647185546875,outside,2004,423250,9078750,FALSE,2004,outside,30.647185546875,FALSE,TRUE
53352,1,41.43669921875,outside,2022,411250,9078250,FALSE,2022,outside,41.43669921875,FALSE,TRUE
53354,1,40.4969140625,outside,2019,412250,9078250,FALSE,2019,outside,40.4969140625,FALSE,TRUE
53355,1,40.02811328125,outside,2019,412750,9078250,FALSE,2019,outside,40.02811328125,FALSE,TRUE
53356,1,39.56008203125,outside,2019,413250,9078250,FALSE,2019,outside,39.56008203125,FALSE,TRUE
53357,1,39.09283984375,outside,2019,413750,9078250,FALSE,2019,outside,39.09283984375,FALSE,TRUE
53359,1,38.16084375,outside,2019,414750,9078250,FALSE,2019,outside,38.16084375,FALSE,TRUE
53367,1,34.47100390625,outside,2005,418750,9078250,FALSE,2005,outside,34.47100390625,FALSE,TRUE
53773,1,53.72383203125,outside,2017,398250,9077750,FALSE,2017,outside,53.72383203125,FALSE,TRUE
53774,1,53.2400234375,outside,2018,398750,9077750,FALSE,2018,outside,53.2400234375,FALSE,TRUE
53800,1,40.79828515625,outside,2021,411750,9077750,FALSE,2021,outside,40.79828515625,FALSE,TRUE
53801,1,40.3267890625,outside,2018,412250,9077750,FALSE,2018,outside,40.3267890625,FALSE,TRUE
53802,1,39.8559921875,outside,2017,412750,9077750,FALSE,2017,outside,39.8559921875,FALSE,TRUE
53803,1,39.38591015625,outside,2022,413250,9077750,FALSE,2022,outside,39.38591015625,FALSE,TRUE
53812,1,35.192328125,outside,2004,417750,9077750,FALSE,2004,outside,35.192328125,FALSE,TRUE
53955,1,14.3178212890625,outside,2022,489250,9077750,FALSE,2022,outside,14.3178212890625,FALSE,TRUE
54040,3,20.7002421875,outside,2008,531750,9077750,FALSE,2008,outside,20.7002421875,FALSE,TRUE
54220,1,53.600375,outside,2021,398250,9077250,FALSE,2021,outside,53.600375,FALSE,TRUE
54246,1,41.109609375,outside,2019,411250,9077250,FALSE,2019,outside,41.109609375,FALSE,TRUE
54247,1,40.63557421875,outside,2022,411750,9077250,FALSE,2022,outside,40.63557421875,FALSE,TRUE
54248,1,40.162171875,outside,2019,412250,9077250,FALSE,2019,outside,40.162171875,FALSE,TRUE
54258,1,35.468296875,outside,2004,417250,9077250,FALSE,2004,outside,35.468296875,FALSE,TRUE
54260,1,34.53983203125,outside,2004,418250,9077250,FALSE,2004,outside,34.53983203125,FALSE,TRUE
54270,1,29.9666484375,outside,2005,423250,9077250,FALSE,2005,outside,29.9666484375,FALSE,TRUE
54487,3,20.30394140625,outside,2015,531750,9077250,FALSE,2015,outside,20.30394140625,FALSE,TRUE
54665,1,54.454109375,outside,2021,397250,9076750,FALSE,2021,outside,54.454109375,FALSE,TRUE
54708,1,33.88952734375,outside,2015,418750,9076750,FALSE,2015,outside,33.88952734375,FALSE,TRUE
54709,1,33.4252890625,outside,2001,419250,9076750,FALSE,2001,outside,33.4252890625,FALSE,TRUE
54716,1,30.207615234375,outside,2019,422750,9076750,FALSE,2019,outside,30.207615234375,FALSE,TRUE
54852,1,13.086251953125,outside,2013,490750,9076750,FALSE,2013,outside,13.086251953125,FALSE,TRUE
55112,1,54.34151171875,outside,2017,397250,9076250,FALSE,2017,outside,54.34151171875,FALSE,TRUE
55152,1,35.1141015625,outside,2001,417250,9076250,FALSE,2001,outside,35.1141015625,FALSE,TRUE
55153,1,34.644625,outside,2018,417750,9076250,FALSE,2018,outside,34.644625,FALSE,TRUE
55548,1,59.4011796875,outside,2022,391750,9075750,FALSE,2022,outside,59.4011796875,FALSE,TRUE
55559,1,54.23329296875,outside,2021,397250,9075750,FALSE,2021,outside,54.23329296875,FALSE,TRUE
55560,1,53.744765625,outside,2016,397750,9075750,FALSE,2016,outside,53.744765625,FALSE,TRUE
55599,1,34.94638671875,outside,2004,417250,9075750,FALSE,2004,outside,34.94638671875,FALSE,TRUE
55601,1,34.00367578125,outside,2002,418250,9075750,FALSE,2002,outside,34.00367578125,FALSE,TRUE
55609,1,30.26962109375,outside,2010,422250,9075750,FALSE,2010,outside,30.26962109375,FALSE,TRUE
56007,1,53.64000390625,outside,2008,397750,9075250,FALSE,2008,outside,53.64000390625,FALSE,TRUE
56008,1,53.15073046875,outside,2019,398250,9075250,FALSE,2019,outside,53.15073046875,FALSE,TRUE
56041,1,37.165171875,outside,2019,414750,9075250,FALSE,2019,outside,37.165171875,FALSE,TRUE
56045,1,35.25975,outside,2021,416750,9075250,FALSE,2021,outside,35.25975,FALSE,TRUE
56047,1,34.311078125,outside,2014,417750,9075250,FALSE,2014,outside,34.311078125,FALSE,TRUE
56450,1,55.50225390625,outside,2019,395750,9074750,FALSE,2019,outside,55.50225390625,FALSE,TRUE
56454,1,53.539703125,outside,2017,397750,9074750,FALSE,2017,outside,53.539703125,FALSE,TRUE
56455,1,53.04950390625,outside,2018,398250,9074750,FALSE,2018,outside,53.04950390625,FALSE,TRUE
56461,1,50.112375,outside,2022,401250,9074750,FALSE,2022,outside,50.112375,FALSE,TRUE
56492,1,35.10698046875,outside,2018,416750,9074750,FALSE,2018,outside,35.10698046875,FALSE,TRUE
56493,1,34.6301875,outside,2007,417250,9074750,FALSE,2007,outside,34.6301875,FALSE,TRUE
56499,1,31.7844296875,outside,2019,420250,9074750,FALSE,2019,outside,31.7844296875,FALSE,TRUE
56902,1,52.95280859375,outside,2019,398250,9074250,FALSE,2019,outside,52.95280859375,FALSE,TRUE
56933,1,37.845078125,outside,2017,413750,9074250,FALSE,2017,outside,37.845078125,FALSE,TRUE
56934,1,37.36308203125,outside,2016,414250,9074250,FALSE,2016,outside,37.36308203125,FALSE,TRUE
57349,1,52.8606640625,outside,2021,398250,9073750,FALSE,2021,outside,52.8606640625,FALSE,TRUE
57350,1,52.3688828125,outside,2017,398750,9073750,FALSE,2017,outside,52.3688828125,FALSE,TRUE
57380,1,37.71604296875,outside,2017,413750,9073750,FALSE,2017,outside,37.71604296875,FALSE,TRUE
57381,1,37.23237890625,outside,2009,414250,9073750,FALSE,2009,outside,37.23237890625,FALSE,TRUE
57382,1,36.7491484375,outside,2007,414750,9073750,FALSE,2007,outside,36.7491484375,FALSE,TRUE
57389,1,33.3803828125,outside,2001,418250,9073750,FALSE,2001,outside,33.3803828125,FALSE,TRUE
57391,1,32.422986328125,outside,2004,419250,9073750,FALSE,2004,outside,32.422986328125,FALSE,TRUE
57394,1,30.99193359375,outside,2014,420750,9073750,FALSE,2014,outside,30.99193359375,FALSE,TRUE
57510,1,15.116216796875,outside,2015,478750,9073750,FALSE,2015,outside,15.116216796875,FALSE,TRUE
57616,3,17.677669921875,outside,2007,531750,9073750,FALSE,2007,outside,17.677669921875,FALSE,TRUE
57827,1,37.59321875,outside,2021,413750,9073250,FALSE,2021,outside,37.59321875,FALSE,TRUE
57828,1,37.10794921875,outside,2016,414250,9073250,FALSE,2016,outside,37.10794921875,FALSE,TRUE
57829,1,36.62308203125,outside,2008,414750,9073250,FALSE,2008,outside,36.62308203125,FALSE,TRUE
57834,1,34.20526171875,outside,2019,417250,9073250,FALSE,2019,outside,34.20526171875,FALSE,TRUE
57835,1,33.72313671875,outside,2005,417750,9073250,FALSE,2005,outside,33.72313671875,FALSE,TRUE
57837,1,32.760494140625,outside,2018,418750,9073250,FALSE,2018,outside,32.760494140625,FALSE,TRUE
58063,3,17.32772265625,outside,2016,531750,9073250,FALSE,2016,outside,17.32772265625,FALSE,TRUE
58273,1,37.963796875,outside,2022,413250,9072750,FALSE,2022,outside,37.963796875,FALSE,TRUE
58282,1,33.59315234375,outside,2007,417750,9072750,FALSE,2007,outside,33.59315234375,FALSE,TRUE
58283,1,33.10966796875,outside,2004,418250,9072750,FALSE,2004,outside,33.10966796875,FALSE,TRUE
58285,1,32.14420703125,outside,2004,419250,9072750,FALSE,2004,outside,32.14420703125,FALSE,TRUE
58408,1,14.53444140625,outside,2006,480750,9072750,FALSE,2006,outside,14.53444140625,FALSE,TRUE
58416,1,11.715375,outside,2021,484750,9072750,FALSE,2021,outside,11.715375,FALSE,TRUE
58729,1,33.47013671875,outside,2016,417750,9072250,FALSE,2016,outside,33.47013671875,FALSE,TRUE
58795,1,8.01560986328125,outside,2016,450750,9072250,TRUE,2016,outside,8.01560986328125,TRUE,TRUE
58862,1,11.6726171875,outside,2021,484250,9072250,FALSE,2021,outside,11.6726171875,FALSE,TRUE
58863,1,11.3357841796875,outside,2021,484750,9072250,FALSE,2021,outside,11.3357841796875,FALSE,TRUE
59176,1,33.35416015625,outside,2016,417750,9071750,FALSE,2016,outside,33.35416015625,FALSE,TRUE
59177,1,32.86715625,outside,2018,418250,9071750,FALSE,2018,outside,32.86715625,FALSE,TRUE
59305,1,12.747548828125,outside,2008,482250,9071750,FALSE,2008,outside,12.747548828125,FALSE,TRUE
59307,1,12.0208154296875,outside,2020,483250,9071750,FALSE,2020,outside,12.0208154296875,FALSE,TRUE
59309,1,11.313708984375,outside,2013,484250,9071750,FALSE,2013,outside,11.313708984375,FALSE,TRUE
59738,1,10.9658564453125,outside,2019,475250,9071250,FALSE,2019,outside,10.9658564453125,FALSE,TRUE
59739,1,11.313708984375,outside,2021,475750,9071250,FALSE,2021,outside,11.313708984375,FALSE,TRUE
59757,1,10.6066015625,outside,2018,484750,9071250,FALSE,2018,outside,10.6066015625,FALSE,TRUE
60478,1,50.9116875,outside,2019,398250,9070250,FALSE,2019,outside,50.9116875,FALSE,TRUE
60508,1,37.483328125,outside,2021,413250,9070250,FALSE,2021,outside,37.483328125,FALSE,TRUE
60509,1,36.98986328125,outside,2017,413750,9070250,FALSE,2017,outside,36.98986328125,FALSE,TRUE
60512,1,35.5105625,outside,2007,415250,9070250,FALSE,2007,outside,35.5105625,FALSE,TRUE
60513,1,35.0178515625,outside,2008,415750,9070250,FALSE,2008,outside,35.0178515625,FALSE,TRUE
60927,1,49.85228125,outside,2017,399250,9069750,FALSE,2017,outside,49.85228125,FALSE,TRUE
60955,1,37.40655078125,outside,2017,413250,9069750,FALSE,2017,outside,37.40655078125,FALSE,TRUE
60958,1,35.92353125,outside,2017,414750,9069750,FALSE,2017,outside,35.92353125,FALSE,TRUE
60959,1,35.4295078125,outside,2022,415250,9069750,FALSE,2022,outside,35.4295078125,FALSE,TRUE
60960,1,34.93565625,outside,2016,415750,9069750,FALSE,2016,outside,34.93565625,FALSE,TRUE
60962,1,33.9484921875,outside,2014,416750,9069750,FALSE,2014,outside,33.9484921875,FALSE,TRUE
61076,1,8.8459033203125,outside,2019,473750,9069750,TRUE,2019,outside,8.8459033203125,TRUE,TRUE
61077,1,9.1923876953125,outside,2018,474250,9069750,TRUE,2018,outside,9.1923876953125,TRUE,TRUE
61371,1,50.5692578125,outside,2018,397750,9069250,FALSE,2018,outside,50.5692578125,FALSE,TRUE
61373,1,49.85228125,outside,2016,398750,9069250,FALSE,2016,outside,49.85228125,FALSE,TRUE
61374,1,49.4974765625,outside,2018,399250,9069250,FALSE,2018,outside,49.4974765625,FALSE,TRUE
61404,1,36.3455625,outside,2017,414250,9069250,FALSE,2017,outside,36.3455625,FALSE,TRUE
61524,1,8.8459033203125,outside,2019,474250,9069250,TRUE,2019,outside,8.8459033203125,TRUE,TRUE
61525,1,9.1787802734375,outside,2022,474750,9069250,TRUE,2022,outside,9.1787802734375,TRUE,TRUE
61636,3,13.4536240234375,outside,2007,530250,9069250,FALSE,2007,outside,13.4536240234375,FALSE,TRUE
61820,1,49.5025234375,outside,2019,398750,9068750,FALSE,2019,outside,49.5025234375,FALSE,TRUE
62292,1,39.20458984375,outside,2016,411250,9068250,FALSE,2016,outside,39.20458984375,FALSE,TRUE
62414,1,6.72681201171875,outside,2022,472250,9068250,TRUE,2022,outside,6.72681201171875,TRUE,TRUE
62739,1,39.15673828125,outside,2017,411250,9067750,FALSE,2017,outside,39.15673828125,FALSE,TRUE
63629,1,40.67247265625,outside,2017,409250,9066750,FALSE,2017,outside,40.67247265625,FALSE,TRUE
63633,1,39.080046875,outside,2015,411250,9066750,FALSE,2015,outside,39.080046875,FALSE,TRUE
63634,1,38.58108203125,outside,2014,411750,9066750,FALSE,2014,outside,38.58108203125,FALSE,TRUE
63635,1,38.0821484375,outside,2013,412250,9066750,FALSE,2013,outside,38.0821484375,FALSE,TRUE
64080,1,38.94868359375,outside,2017,411250,9066250,FALSE,2017,outside,38.94868359375,FALSE,TRUE
64082,1,38.05259375,outside,2004,412250,9066250,FALSE,2004,outside,38.05259375,FALSE,TRUE
64085,1,36.55475390625,outside,2008,413750,9066250,FALSE,2008,outside,36.55475390625,FALSE,TRUE
64086,1,36.05551171875,outside,2010,414250,9066250,FALSE,2010,outside,36.05551171875,FALSE,TRUE
64527,1,38.57784375,outside,2017,411250,9065750,FALSE,2017,outside,38.57784375,FALSE,TRUE
64530,1,37.52998828125,outside,2019,412750,9065750,FALSE,2019,outside,37.52998828125,FALSE,TRUE
64531,1,37.03039453125,outside,2019,413250,9065750,FALSE,2019,outside,37.03039453125,FALSE,TRUE
64532,1,36.53080859375,outside,2019,413750,9065750,FALSE,2019,outside,36.53080859375,FALSE,TRUE
64657,1,7.15891064453125,outside,2014,476250,9065750,TRUE,2014,outside,7.15891064453125,TRUE,TRUE
64780,3,18.343935546875,outside,2019,537750,9065750,FALSE,2019,outside,18.343935546875,FALSE,TRUE
64971,1,39.24601953125,outside,2019,409750,9065250,FALSE,2019,outside,39.24601953125,FALSE,TRUE
64973,1,38.5519140625,outside,2017,410750,9065250,FALSE,2017,outside,38.5519140625,FALSE,TRUE
64975,1,37.8714921875,outside,2007,411750,9065250,FALSE,2007,outside,37.8714921875,FALSE,TRUE
64978,1,36.8781796875,outside,2019,413250,9065250,FALSE,2019,outside,36.8781796875,FALSE,TRUE
64979,1,36.5136953125,outside,2017,413750,9065250,FALSE,2017,outside,36.5136953125,FALSE,TRUE
64980,1,36.01388671875,outside,2019,414250,9065250,FALSE,2019,outside,36.01388671875,FALSE,TRUE
64981,1,35.51408203125,outside,2019,414750,9065250,FALSE,2019,outside,35.51408203125,FALSE,TRUE
65097,1,4.71699072265625,outside,2019,472750,9065250,TRUE,2019,outside,4.71699072265625,TRUE,TRUE
65107,1,7.15891064453125,outside,2006,477750,9065250,TRUE,2006,outside,7.15891064453125,TRUE,TRUE
65390,1,49.11720703125,outside,2018,395750,9064750,FALSE,2018,outside,49.11720703125,FALSE,TRUE
65421,1,37.845078125,outside,2019,411250,9064750,FALSE,2019,outside,37.845078125,FALSE,TRUE
65422,1,37.50333203125,outside,2019,411750,9064750,FALSE,2019,outside,37.50333203125,FALSE,TRUE
65423,1,37.165171875,outside,2013,412250,9064750,FALSE,2013,outside,37.165171875,FALSE,TRUE
65425,1,36.5,outside,2017,413250,9064750,FALSE,2017,outside,36.5,FALSE,TRUE
65426,1,36.1731953125,outside,2017,413750,9064750,FALSE,2017,outside,36.1731953125,FALSE,TRUE
65543,1,4.03112890625,outside,2018,472250,9064750,TRUE,2018,outside,4.03112890625,TRUE,TRUE
65547,1,5.31507275390625,outside,2021,474250,9064750,TRUE,2021,outside,5.31507275390625,TRUE,TRUE
65838,1,48.414875,outside,2021,396250,9064250,FALSE,2021,outside,48.414875,FALSE,TRUE
65864,1,38.89087109375,outside,2022,409250,9064250,FALSE,2022,outside,38.89087109375,FALSE,TRUE
65866,1,38.183765625,outside,2018,410250,9064250,FALSE,2018,outside,38.183765625,FALSE,TRUE
65867,1,37.83186328125,outside,2019,410750,9064250,FALSE,2019,outside,37.83186328125,FALSE,TRUE
65868,1,37.483328125,outside,2021,411250,9064250,FALSE,2021,outside,37.483328125,FALSE,TRUE
65999,1,5.85235009765625,outside,2006,476750,9064250,TRUE,2006,outside,5.85235009765625,TRUE,TRUE
66278,1,50.91659765625,outside,2014,392750,9063750,FALSE,2014,outside,50.91659765625,FALSE,TRUE
66314,1,37.47666015625,outside,2015,410750,9063750,FALSE,2015,outside,37.47666015625,FALSE,TRUE
66315,1,37.1247890625,outside,2014,411250,9063750,FALSE,2014,outside,37.1247890625,FALSE,TRUE
66318,1,36.0901640625,outside,2013,412750,9063750,FALSE,2013,outside,36.0901640625,FALSE,TRUE
66319,1,35.75262109375,outside,2010,413250,9063750,FALSE,2010,outside,35.75262109375,FALSE,TRUE
66436,1,2.91547583007813,outside,2014,471750,9063750,TRUE,2014,outside,2.91547583007813,TRUE,TRUE
66437,1,3.20156201171875,outside,2019,472250,9063750,TRUE,2019,outside,3.20156201171875,TRUE,TRUE
66438,1,3.53553393554688,outside,2021,472750,9063750,TRUE,2021,outside,3.53553393554688,TRUE,TRUE
66445,1,5.2201533203125,outside,2020,476250,9063750,TRUE,2020,outside,5.2201533203125,TRUE,TRUE
66446,1,5.3851650390625,outside,2018,476750,9063750,TRUE,2018,outside,5.3851650390625,TRUE,TRUE
66735,1,46.61812890625,outside,2017,397750,9063250,FALSE,2017,outside,46.61812890625,FALSE,TRUE
66762,1,36.76955078125,outside,2009,411250,9063250,FALSE,2009,outside,36.76955078125,FALSE,TRUE
66878,1,1.11803393554687,outside,2021,469250,9063250,TRUE,2021,outside,1.11803393554687,TRUE,TRUE
66881,1,2.061552734375,outside,2019,470750,9063250,TRUE,2019,outside,2.061552734375,TRUE,TRUE
66882,1,2.23606787109375,outside,2016,471250,9063250,TRUE,2016,outside,2.23606787109375,TRUE,TRUE
66883,1,2.5,outside,2013,471750,9063250,TRUE,2013,outside,2.5,TRUE,TRUE
66884,1,2.82842724609375,outside,2019,472250,9063250,TRUE,2019,outside,2.82842724609375,TRUE,TRUE
66885,1,3.20156201171875,outside,2021,472750,9063250,TRUE,2021,outside,3.20156201171875,TRUE,TRUE
66890,1,4.5276923828125,outside,2018,475250,9063250,TRUE,2018,outside,4.5276923828125,TRUE,TRUE
66892,1,4.74341650390625,outside,2022,476250,9063250,TRUE,2022,outside,4.74341650390625,TRUE,TRUE
66893,1,4.9244287109375,outside,2022,476750,9063250,TRUE,2022,outside,4.9244287109375,TRUE,TRUE
67207,1,37.1247890625,outside,2017,410250,9062750,FALSE,2017,outside,37.1247890625,FALSE,TRUE
67208,1,36.76955078125,outside,2017,410750,9062750,FALSE,2017,outside,36.76955078125,FALSE,TRUE
67209,1,36.41771484375,outside,2016,411250,9062750,FALSE,2016,outside,36.41771484375,FALSE,TRUE
67325,1,0.707106811523437,outside,2021,469250,9062750,TRUE,2021,outside,0.707106811523437,TRUE,TRUE
67328,1,1.58113879394531,outside,2021,470750,9062750,TRUE,2021,outside,1.58113879394531,TRUE,TRUE
67329,1,1.80277563476563,outside,2018,471250,9062750,TRUE,2018,outside,1.80277563476563,TRUE,TRUE
67331,1,2.5,outside,2007,472250,9062750,TRUE,2007,outside,2.5,TRUE,TRUE
67336,1,4,outside,2021,474750,9062750,TRUE,2021,outside,4,TRUE,TRUE
67338,1,4.12310546875,outside,2022,475750,9062750,TRUE,2022,outside,4.12310546875,TRUE,TRUE
67654,1,36.76955078125,outside,2015,410250,9062250,FALSE,2015,outside,36.76955078125,FALSE,TRUE
67658,1,35.35533984375,outside,2017,412250,9062250,FALSE,2017,outside,35.35533984375,FALSE,TRUE
67659,1,35.0035703125,outside,2017,412750,9062250,FALSE,2017,outside,35.0035703125,FALSE,TRUE
67775,1,1.11803393554687,outside,2020,470750,9062250,TRUE,2020,outside,1.11803393554687,TRUE,TRUE
67776,1,1.41421362304688,outside,2002,471250,9062250,TRUE,2002,outside,1.41421362304688,TRUE,TRUE
67777,1,1.80277563476563,outside,2002,471750,9062250,TRUE,2002,outside,1.80277563476563,TRUE,TRUE
67779,1,2.5,outside,2007,472750,9062250,TRUE,2007,outside,2.5,TRUE,TRUE
67780,1,2.91547583007813,outside,2020,473250,9062250,TRUE,2020,outside,2.91547583007813,TRUE,TRUE
67785,1,3.64005493164063,outside,2016,475750,9062250,TRUE,2016,outside,3.64005493164063,TRUE,TRUE
68101,1,36.41771484375,outside,2017,410250,9061750,FALSE,2017,outside,36.41771484375,FALSE,TRUE
68102,1,36.0624453125,outside,2004,410750,9061750,FALSE,2004,outside,36.0624453125,FALSE,TRUE
68104,1,35.35533984375,outside,2014,411750,9061750,FALSE,2014,outside,35.35533984375,FALSE,TRUE
68105,1,35.0035703125,outside,2017,412250,9061750,FALSE,2017,outside,35.0035703125,FALSE,TRUE
68106,1,34.64823046875,outside,2016,412750,9061750,FALSE,2016,outside,34.64823046875,FALSE,TRUE
68220,1,0.5,outside,2020,469750,9061750,TRUE,2020,outside,0.5,TRUE,TRUE
68221,1,0.5,outside,2021,470250,9061750,TRUE,2021,outside,0.5,TRUE,TRUE
68222,1,0.707106811523437,outside,2014,470750,9061750,TRUE,2014,outside,0.707106811523437,TRUE,TRUE
68223,1,1.11803393554687,outside,2002,471250,9061750,TRUE,2002,outside,1.11803393554687,TRUE,TRUE
68226,1,2.23606787109375,outside,2021,472750,9061750,TRUE,2021,outside,2.23606787109375,TRUE,TRUE
68230,1,3,outside,2022,474750,9061750,TRUE,2022,outside,3,TRUE,TRUE
68231,1,3.04138134765625,outside,2022,475250,9061750,TRUE,2022,outside,3.04138134765625,TRUE,TRUE
68550,1,35.35533984375,outside,2021,411250,9061250,FALSE,2021,outside,35.35533984375,FALSE,TRUE
68551,1,35.0035703125,outside,2017,411750,9061250,FALSE,2017,outside,35.0035703125,FALSE,TRUE
68553,1,34.2965,outside,2022,412750,9061250,FALSE,2022,outside,34.2965,FALSE,TRUE
68670,1,0.707106811523437,outside,2004,471250,9061250,TRUE,2004,outside,0.707106811523437,TRUE,TRUE
68674,1,2.5,outside,2022,473250,9061250,TRUE,2022,outside,2.5,TRUE,TRUE
